,timestamp,highest_layer,length,dest_ip,source_ip,dest_port,source_port
751,1521397353.56723,DNS,329,10.0.2.15,162.212.156.148,43917,53
752,1521397353.567292,DNS,324,162.212.156.148,10.0.2.15,53,43917
753,1521397353.581331,DNS,329,10.0.2.15,162.212.156.148,43917,53
754,1521397353.581391,DNS,324,162.212.156.148,10.0.2.15,53,43917
755,1521397353.595774,DNS,329,10.0.2.15,162.212.156.148,43917,53
756,1521397353.595833,DNS,324,162.212.156.148,10.0.2.15,53,43917
757,1521397353.61514,DNS,329,10.0.2.15,162.212.156.148,43917,53
758,1521397353.615204,DNS,225,162.212.156.148,10.0.2.15,53,43917
759,1521397353.629293,DNS,292,10.0.2.15,162.212.156.148,43917,53
760,1521397353.629724,DNS,324,162.212.156.148,10.0.2.15,53,43917
761,1521397353.643972,DNS,329,10.0.2.15,162.212.156.148,43917,53
762,1521397353.64406,DNS,324,162.212.156.148,10.0.2.15,53,43917
763,1521397353.657833,DNS,329,10.0.2.15,162.212.156.148,43917,53
764,1521397353.657898,DNS,324,162.212.156.148,10.0.2.15,53,43917
765,1521397353.671214,DNS,329,10.0.2.15,162.212.156.148,43917,53
766,1521397353.671282,DNS,324,162.212.156.148,10.0.2.15,53,43917
767,1521397353.686487,DNS,329,10.0.2.15,162.212.156.148,43917,53
768,1521397353.686551,DNS,324,162.212.156.148,10.0.2.15,53,43917
769,1521397353.699569,DNS,329,10.0.2.15,162.212.156.148,43917,53
770,1521397353.699631,DNS,225,162.212.156.148,10.0.2.15,53,43917
771,1521397353.71624,DNS,292,10.0.2.15,162.212.156.148,43917,53
772,1521397353.71646,DNS,324,162.212.156.148,10.0.2.15,53,43917
773,1521397353.730573,DNS,329,10.0.2.15,162.212.156.148,43917,53
774,1521397353.73063,DNS,324,162.212.156.148,10.0.2.15,53,43917
775,1521397353.74439,DNS,329,10.0.2.15,162.212.156.148,43917,53
776,1521397353.74447,DNS,324,162.212.156.148,10.0.2.15,53,43917
777,1521397353.759037,DNS,329,10.0.2.15,162.212.156.148,43917,53
778,1521397353.759116,DNS,324,162.212.156.148,10.0.2.15,53,43917
779,1521397353.776377,DNS,329,10.0.2.15,162.212.156.148,43917,53
780,1521397353.776453,DNS,324,162.212.156.148,10.0.2.15,53,43917
781,1521397353.790739,DNS,329,10.0.2.15,162.212.156.148,43917,53
782,1521397353.790807,DNS,225,162.212.156.148,10.0.2.15,53,43917
783,1521397353.804906,DNS,292,10.0.2.15,162.212.156.148,43917,53
784,1521397353.805401,DNS,324,162.212.156.148,10.0.2.15,53,43917
785,1521397353.821191,DNS,329,10.0.2.15,162.212.156.148,43917,53
786,1521397353.821269,DNS,324,162.212.156.148,10.0.2.15,53,43917
787,1521397353.836336,DNS,329,10.0.2.15,162.212.156.148,43917,53
788,1521397353.836394,DNS,324,162.212.156.148,10.0.2.15,53,43917
789,1521397353.851404,DNS,329,10.0.2.15,162.212.156.148,43917,53
790,1521397353.851467,DNS,324,162.212.156.148,10.0.2.15,53,43917
791,1521397353.865316,DNS,329,10.0.2.15,162.212.156.148,43917,53
792,1521397353.86538,DNS,324,162.212.156.148,10.0.2.15,53,43917
793,1521397353.87837,DNS,329,10.0.2.15,162.212.156.148,43917,53
794,1521397353.878421,DNS,225,162.212.156.148,10.0.2.15,53,43917
795,1521397353.894023,DNS,292,10.0.2.15,162.212.156.148,43917,53
796,1521397353.894231,DNS,324,162.212.156.148,10.0.2.15,53,43917
797,1521397353.911319,DNS,329,10.0.2.15,162.212.156.148,43917,53
798,1521397353.911449,DNS,324,162.212.156.148,10.0.2.15,53,43917
799,1521397353.957431,DNS,329,10.0.2.15,162.212.156.148,43917,53
800,1521397353.957497,DNS,324,162.212.156.148,10.0.2.15,53,43917
801,1521397353.970801,DNS,329,10.0.2.15,162.212.156.148,43917,53
802,1521397353.970885,DNS,324,162.212.156.148,10.0.2.15,53,43917
803,1521397353.985665,DNS,329,10.0.2.15,162.212.156.148,43917,53
804,1521397353.985727,DNS,324,162.212.156.148,10.0.2.15,53,43917
805,1521397353.999363,DNS,329,10.0.2.15,162.212.156.148,43917,53
806,1521397353.999421,DNS,225,162.212.156.148,10.0.2.15,53,43917
807,1521397354.021159,DNS,292,10.0.2.15,162.212.156.148,43917,53
808,1521397354.021501,DNS,324,162.212.156.148,10.0.2.15,53,43917
809,1521397354.035024,DNS,329,10.0.2.15,162.212.156.148,43917,53
810,1521397354.035085,DNS,324,162.212.156.148,10.0.2.15,53,43917
811,1521397354.048955,DNS,329,10.0.2.15,162.212.156.148,43917,53
812,1521397354.049051,DNS,324,162.212.156.148,10.0.2.15,53,43917
813,1521397354.066379,DNS,329,10.0.2.15,162.212.156.148,43917,53
814,1521397354.066441,DNS,324,162.212.156.148,10.0.2.15,53,43917
815,1521397354.0799,DNS,329,10.0.2.15,162.212.156.148,43917,53
816,1521397354.079977,DNS,324,162.212.156.148,10.0.2.15,53,43917
817,1521397354.095197,DNS,329,10.0.2.15,162.212.156.148,43917,53
818,1521397354.09527,DNS,225,162.212.156.148,10.0.2.15,53,43917
819,1521397354.109076,DNS,292,10.0.2.15,162.212.156.148,43917,53
820,1521397354.109286,DNS,324,162.212.156.148,10.0.2.15,53,43917
821,1521397354.123658,DNS,329,10.0.2.15,162.212.156.148,43917,53
822,1521397354.123723,DNS,324,162.212.156.148,10.0.2.15,53,43917
823,1521397354.137282,DNS,329,10.0.2.15,162.212.156.148,43917,53
824,1521397354.137341,DNS,324,162.212.156.148,10.0.2.15,53,43917
825,1521397354.152171,DNS,329,10.0.2.15,162.212.156.148,43917,53
826,1521397354.152232,DNS,324,162.212.156.148,10.0.2.15,53,43917
827,1521397354.178239,DNS,329,10.0.2.15,162.212.156.148,43917,53
828,1521397354.178299,DNS,324,162.212.156.148,10.0.2.15,53,43917
829,1521397354.193205,DNS,329,10.0.2.15,162.212.156.148,43917,53
830,1521397354.193276,DNS,225,162.212.156.148,10.0.2.15,53,43917
831,1521397354.207753,DNS,292,10.0.2.15,162.212.156.148,43917,53
832,1521397354.207954,DNS,324,162.212.156.148,10.0.2.15,53,43917
833,1521397354.221155,DNS,329,10.0.2.15,162.212.156.148,43917,53
834,1521397354.221217,DNS,324,162.212.156.148,10.0.2.15,53,43917
835,1521397354.236335,DNS,329,10.0.2.15,162.212.156.148,43917,53
836,1521397354.236412,DNS,324,162.212.156.148,10.0.2.15,53,43917
837,1521397354.253252,DNS,329,10.0.2.15,162.212.156.148,43917,53
838,1521397354.253329,DNS,324,162.212.156.148,10.0.2.15,53,43917
839,1521397354.269092,DNS,329,10.0.2.15,162.212.156.148,43917,53
840,1521397354.269157,DNS,324,162.212.156.148,10.0.2.15,53,43917
841,1521397354.28381,DNS,329,10.0.2.15,162.212.156.148,43917,53
842,1521397354.283893,DNS,225,162.212.156.148,10.0.2.15,53,43917
843,1521397354.299009,DNS,292,10.0.2.15,162.212.156.148,43917,53
844,1521397354.299213,DNS,324,162.212.156.148,10.0.2.15,53,43917
845,1521397354.312938,DNS,329,10.0.2.15,162.212.156.148,43917,53
846,1521397354.313006,DNS,324,162.212.156.148,10.0.2.15,53,43917
847,1521397354.328316,DNS,329,10.0.2.15,162.212.156.148,43917,53
848,1521397354.328401,DNS,324,162.212.156.148,10.0.2.15,53,43917
849,1521397354.341478,DNS,329,10.0.2.15,162.212.156.148,43917,53
850,1521397354.341538,DNS,324,162.212.156.148,10.0.2.15,53,43917
851,1521397354.355562,DNS,329,10.0.2.15,162.212.156.148,43917,53
852,1521397354.355622,DNS,324,162.212.156.148,10.0.2.15,53,43917
853,1521397354.370359,DNS,329,10.0.2.15,162.212.156.148,43917,53
854,1521397354.370418,DNS,225,162.212.156.148,10.0.2.15,53,43917
855,1521397354.384561,DNS,292,10.0.2.15,162.212.156.148,43917,53
856,1521397354.384832,DNS,324,162.212.156.148,10.0.2.15,53,43917
857,1521397354.398538,DNS,329,10.0.2.15,162.212.156.148,43917,53
858,1521397354.398594,DNS,324,162.212.156.148,10.0.2.15,53,43917
859,1521397354.412463,DNS,329,10.0.2.15,162.212.156.148,43917,53
860,1521397354.412534,DNS,324,162.212.156.148,10.0.2.15,53,43917
861,1521397354.427036,DNS,329,10.0.2.15,162.212.156.148,43917,53
862,1521397354.427098,DNS,324,162.212.156.148,10.0.2.15,53,43917
863,1521397354.441751,DNS,329,10.0.2.15,162.212.156.148,43917,53
864,1521397354.44184,DNS,324,162.212.156.148,10.0.2.15,53,43917
865,1521397354.462112,DNS,329,10.0.2.15,162.212.156.148,43917,53
866,1521397354.462182,DNS,225,162.212.156.148,10.0.2.15,53,43917
867,1521397354.477268,DNS,292,10.0.2.15,162.212.156.148,43917,53
868,1521397354.477606,DNS,324,162.212.156.148,10.0.2.15,53,43917
869,1521397354.491414,DNS,329,10.0.2.15,162.212.156.148,43917,53
870,1521397354.491477,DNS,324,162.212.156.148,10.0.2.15,53,43917
871,1521397354.505842,DNS,329,10.0.2.15,162.212.156.148,43917,53
872,1521397354.506052,DNS,324,162.212.156.148,10.0.2.15,53,43917
873,1521397354.520172,DNS,329,10.0.2.15,162.212.156.148,43917,53
874,1521397354.520234,DNS,324,162.212.156.148,10.0.2.15,53,43917
875,1521397354.533898,DNS,329,10.0.2.15,162.212.156.148,43917,53
876,1521397354.533955,DNS,324,162.212.156.148,10.0.2.15,53,43917
877,1521397354.547714,DNS,329,10.0.2.15,162.212.156.148,43917,53
878,1521397354.547792,DNS,225,162.212.156.148,10.0.2.15,53,43917
879,1521397354.562198,DNS,292,10.0.2.15,162.212.156.148,43917,53
880,1521397354.562408,DNS,324,162.212.156.148,10.0.2.15,53,43917
881,1521397354.576102,DNS,329,10.0.2.15,162.212.156.148,43917,53
882,1521397354.576162,DNS,324,162.212.156.148,10.0.2.15,53,43917
883,1521397354.591264,DNS,329,10.0.2.15,162.212.156.148,43917,53
884,1521397354.591322,DNS,324,162.212.156.148,10.0.2.15,53,43917
885,1521397354.605927,DNS,329,10.0.2.15,162.212.156.148,43917,53
886,1521397354.605983,DNS,324,162.212.156.148,10.0.2.15,53,43917
887,1521397354.621108,DNS,329,10.0.2.15,162.212.156.148,43917,53
888,1521397354.62117,DNS,324,162.212.156.148,10.0.2.15,53,43917
889,1521397354.636569,DNS,329,10.0.2.15,162.212.156.148,43917,53
890,1521397354.636663,DNS,225,162.212.156.148,10.0.2.15,53,43917
891,1521397354.650911,DNS,292,10.0.2.15,162.212.156.148,43917,53
892,1521397354.651133,DNS,324,162.212.156.148,10.0.2.15,53,43917
893,1521397354.664807,DNS,329,10.0.2.15,162.212.156.148,43917,53
894,1521397354.66488,DNS,324,162.212.156.148,10.0.2.15,53,43917
895,1521397354.679227,DNS,329,10.0.2.15,162.212.156.148,43917,53
896,1521397354.679292,DNS,324,162.212.156.148,10.0.2.15,53,43917
897,1521397354.693673,DNS,329,10.0.2.15,162.212.156.148,43917,53
898,1521397354.693767,DNS,324,162.212.156.148,10.0.2.15,53,43917
899,1521397354.70866,DNS,329,10.0.2.15,162.212.156.148,43917,53
900,1521397354.708717,DNS,324,162.212.156.148,10.0.2.15,53,43917
901,1521397354.722523,DNS,329,10.0.2.15,162.212.156.148,43917,53
902,1521397354.722591,DNS,225,162.212.156.148,10.0.2.15,53,43917
903,1521397354.739954,DNS,292,10.0.2.15,162.212.156.148,43917,53
904,1521397354.740183,DNS,324,162.212.156.148,10.0.2.15,53,43917
905,1521397354.769784,DNS,329,10.0.2.15,162.212.156.148,43917,53
906,1521397354.76985,DNS,324,162.212.156.148,10.0.2.15,53,43917
907,1521397354.784217,DNS,329,10.0.2.15,162.212.156.148,43917,53
908,1521397354.784275,DNS,324,162.212.156.148,10.0.2.15,53,43917
909,1521397354.797626,DNS,329,10.0.2.15,162.212.156.148,43917,53
910,1521397354.797688,DNS,324,162.212.156.148,10.0.2.15,53,43917
911,1521397354.812056,DNS,329,10.0.2.15,162.212.156.148,43917,53
912,1521397354.812232,DNS,324,162.212.156.148,10.0.2.15,53,43917
913,1521397354.826831,DNS,329,10.0.2.15,162.212.156.148,43917,53
914,1521397354.826917,DNS,225,162.212.156.148,10.0.2.15,53,43917
915,1521397354.841215,DNS,292,10.0.2.15,162.212.156.148,43917,53
916,1521397354.841417,DNS,324,162.212.156.148,10.0.2.15,53,43917
917,1521397354.855643,DNS,329,10.0.2.15,162.212.156.148,43917,53
918,1521397354.855704,DNS,324,162.212.156.148,10.0.2.15,53,43917
919,1521397354.869454,DNS,329,10.0.2.15,162.212.156.148,43917,53
920,1521397354.869509,DNS,324,162.212.156.148,10.0.2.15,53,43917
921,1521397354.904996,DNS,329,10.0.2.15,162.212.156.148,43917,53
922,1521397354.905057,DNS,324,162.212.156.148,10.0.2.15,53,43917
923,1521397354.919345,DNS,329,10.0.2.15,162.212.156.148,43917,53
924,1521397354.919407,DNS,324,162.212.156.148,10.0.2.15,53,43917
925,1521397354.933778,DNS,329,10.0.2.15,162.212.156.148,43917,53
926,1521397354.933839,DNS,225,162.212.156.148,10.0.2.15,53,43917
927,1521397354.948399,DNS,292,10.0.2.15,162.212.156.148,43917,53
928,1521397354.9486,DNS,324,162.212.156.148,10.0.2.15,53,43917
929,1521397354.963366,DNS,329,10.0.2.15,162.212.156.148,43917,53
930,1521397354.963427,DNS,324,162.212.156.148,10.0.2.15,53,43917
931,1521397354.977907,DNS,329,10.0.2.15,162.212.156.148,43917,53
932,1521397354.977969,DNS,324,162.212.156.148,10.0.2.15,53,43917
933,1521397354.992202,DNS,329,10.0.2.15,162.212.156.148,43917,53
934,1521397354.992265,DNS,324,162.212.156.148,10.0.2.15,53,43917
935,1521397355.006212,DNS,329,10.0.2.15,162.212.156.148,43917,53
936,1521397355.006272,DNS,324,162.212.156.148,10.0.2.15,53,43917
937,1521397355.021518,DNS,329,10.0.2.15,162.212.156.148,43917,53
938,1521397355.021642,DNS,225,162.212.156.148,10.0.2.15,53,43917
939,1521397355.08442,DNS,230,10.0.2.15,162.212.156.148,43917,53
940,1521397355.084812,DNS,324,162.212.156.148,10.0.2.15,53,43917
941,1521397355.098218,DNS,329,10.0.2.15,162.212.156.148,43917,53
942,1521397355.098281,DNS,324,162.212.156.148,10.0.2.15,53,43917
943,1521397355.112576,DNS,391,10.0.2.15,162.212.156.148,43917,53
944,1521397355.112665,DNS,324,162.212.156.148,10.0.2.15,53,43917
945,1521397355.126863,DNS,329,10.0.2.15,162.212.156.148,43917,53
946,1521397355.126922,DNS,324,162.212.156.148,10.0.2.15,53,43917
947,1521397355.141349,DNS,329,10.0.2.15,162.212.156.148,43917,53
948,1521397355.141406,DNS,324,162.212.156.148,10.0.2.15,53,43917
949,1521397355.158306,DNS,329,10.0.2.15,162.212.156.148,43917,53
950,1521397355.158369,DNS,225,162.212.156.148,10.0.2.15,53,43917
951,1521397355.193264,DNS,230,10.0.2.15,162.212.156.148,43917,53
952,1521397355.193454,DNS,324,162.212.156.148,10.0.2.15,53,43917
953,1521397355.2077,DNS,329,10.0.2.15,162.212.156.148,43917,53
954,1521397355.207807,DNS,324,162.212.156.148,10.0.2.15,53,43917
955,1521397355.222675,DNS,391,10.0.2.15,162.212.156.148,43917,53
956,1521397355.22283,DNS,324,162.212.156.148,10.0.2.15,53,43917
957,1521397355.236324,DNS,329,10.0.2.15,162.212.156.148,43917,53
958,1521397355.236388,DNS,324,162.212.156.148,10.0.2.15,53,43917
959,1521397355.251633,DNS,329,10.0.2.15,162.212.156.148,43917,53
960,1521397355.251696,DNS,324,162.212.156.148,10.0.2.15,53,43917
961,1521397355.264786,DNS,329,10.0.2.15,162.212.156.148,43917,53
962,1521397355.264861,DNS,225,162.212.156.148,10.0.2.15,53,43917
963,1521397355.301023,DNS,230,10.0.2.15,162.212.156.148,43917,53
964,1521397355.301211,DNS,324,162.212.156.148,10.0.2.15,53,43917
965,1521397355.315511,DNS,329,10.0.2.15,162.212.156.148,43917,53
966,1521397355.315585,DNS,324,162.212.156.148,10.0.2.15,53,43917
967,1521397355.32911,DNS,391,10.0.2.15,162.212.156.148,43917,53
968,1521397355.329281,DNS,324,162.212.156.148,10.0.2.15,53,43917
969,1521397355.343681,DNS,329,10.0.2.15,162.212.156.148,43917,53
970,1521397355.343744,DNS,324,162.212.156.148,10.0.2.15,53,43917
971,1521397355.359519,DNS,329,10.0.2.15,162.212.156.148,43917,53
972,1521397355.359578,DNS,324,162.212.156.148,10.0.2.15,53,43917
973,1521397355.374122,DNS,329,10.0.2.15,162.212.156.148,43917,53
974,1521397355.374183,DNS,225,162.212.156.148,10.0.2.15,53,43917
975,1521397355.409821,DNS,230,10.0.2.15,162.212.156.148,43917,53
976,1521397355.410018,DNS,324,162.212.156.148,10.0.2.15,53,43917
977,1521397355.425217,DNS,329,10.0.2.15,162.212.156.148,43917,53
978,1521397355.425294,DNS,324,162.212.156.148,10.0.2.15,53,43917
979,1521397355.439986,DNS,391,10.0.2.15,162.212.156.148,43917,53
980,1521397355.440103,DNS,324,162.212.156.148,10.0.2.15,53,43917
981,1521397355.456497,DNS,329,10.0.2.15,162.212.156.148,43917,53
982,1521397355.456569,DNS,324,162.212.156.148,10.0.2.15,53,43917
983,1521397355.470856,DNS,329,10.0.2.15,162.212.156.148,43917,53
984,1521397355.470929,DNS,324,162.212.156.148,10.0.2.15,53,43917
985,1521397355.48511,DNS,329,10.0.2.15,162.212.156.148,43917,53
986,1521397355.485185,DNS,225,162.212.156.148,10.0.2.15,53,43917
987,1521397355.520039,DNS,230,10.0.2.15,162.212.156.148,43917,53
988,1521397355.520594,DNS,324,162.212.156.148,10.0.2.15,53,43917
989,1521397355.545059,DNS,392,10.0.2.15,162.212.156.148,43917,53
990,1521397355.545152,DNS,324,162.212.156.148,10.0.2.15,53,43917
991,1521397355.559459,DNS,329,10.0.2.15,162.212.156.148,43917,53
992,1521397355.559595,DNS,324,162.212.156.148,10.0.2.15,53,43917
993,1521397355.578625,DNS,329,10.0.2.15,162.212.156.148,43917,53
994,1521397355.578685,DNS,324,162.212.156.148,10.0.2.15,53,43917
995,1521397355.592521,DNS,329,10.0.2.15,162.212.156.148,43917,53
996,1521397355.592599,DNS,324,162.212.156.148,10.0.2.15,53,43917
997,1521397355.60742,DNS,329,10.0.2.15,162.212.156.148,43917,53
998,1521397355.607484,DNS,225,162.212.156.148,10.0.2.15,53,43917
999,1521397355.642456,DNS,230,10.0.2.15,162.212.156.148,43917,53
1000,1521397355.642654,DNS,324,162.212.156.148,10.0.2.15,53,43917
1001,1521397355.659548,DNS,329,10.0.2.15,162.212.156.148,43917,53
1002,1521397355.659618,DNS,324,162.212.156.148,10.0.2.15,53,43917
1003,1521397355.675265,DNS,391,10.0.2.15,162.212.156.148,43917,53
1004,1521397355.675343,DNS,324,162.212.156.148,10.0.2.15,53,43917
1005,1521397355.695521,DNS,329,10.0.2.15,162.212.156.148,43917,53
1006,1521397355.695584,DNS,324,162.212.156.148,10.0.2.15,53,43917
1007,1521397355.710455,DNS,329,10.0.2.15,162.212.156.148,43917,53
1008,1521397355.710518,DNS,324,162.212.156.148,10.0.2.15,53,43917
1009,1521397355.724213,DNS,329,10.0.2.15,162.212.156.148,43917,53
1010,1521397355.724284,DNS,225,162.212.156.148,10.0.2.15,53,43917
1011,1521397355.762002,DNS,230,10.0.2.15,162.212.156.148,43917,53
1012,1521397355.762338,DNS,324,162.212.156.148,10.0.2.15,53,43917
1013,1521397355.776105,DNS,392,10.0.2.15,162.212.156.148,43917,53
1014,1521397355.776187,DNS,324,162.212.156.148,10.0.2.15,53,43917
1015,1521397355.790555,DNS,329,10.0.2.15,162.212.156.148,43917,53
1016,1521397355.790615,DNS,324,162.212.156.148,10.0.2.15,53,43917
1017,1521397355.81868,DNS,329,10.0.2.15,162.212.156.148,43917,53
1018,1521397355.818745,DNS,324,162.212.156.148,10.0.2.15,53,43917
1019,1521397355.833622,DNS,329,10.0.2.15,162.212.156.148,43917,53
1020,1521397355.833679,DNS,324,162.212.156.148,10.0.2.15,53,43917
1021,1521397355.84679,DNS,329,10.0.2.15,162.212.156.148,43917,53
1022,1521397355.846852,DNS,225,162.212.156.148,10.0.2.15,53,43917
1023,1521397355.888173,DNS,230,10.0.2.15,162.212.156.148,43917,53
1024,1521397355.888363,DNS,324,162.212.156.148,10.0.2.15,53,43917
1025,1521397355.904129,DNS,391,10.0.2.15,162.212.156.148,43917,53
1026,1521397355.904364,DNS,324,162.212.156.148,10.0.2.15,53,43917
1027,1521397355.91834,DNS,329,10.0.2.15,162.212.156.148,43917,53
1028,1521397355.918403,DNS,324,162.212.156.148,10.0.2.15,53,43917
1029,1521397355.934482,DNS,329,10.0.2.15,162.212.156.148,43917,53
1030,1521397355.934548,DNS,324,162.212.156.148,10.0.2.15,53,43917
1031,1521397355.966715,DNS,329,10.0.2.15,162.212.156.148,43917,53
1032,1521397355.966782,DNS,324,162.212.156.148,10.0.2.15,53,43917
1033,1521397355.981199,DNS,329,10.0.2.15,162.212.156.148,43917,53
1034,1521397355.98131,DNS,225,162.212.156.148,10.0.2.15,53,43917
1035,1521397356.019776,DNS,230,10.0.2.15,162.212.156.148,43917,53
1036,1521397356.019972,DNS,324,162.212.156.148,10.0.2.15,53,43917
1037,1521397356.036229,DNS,329,10.0.2.15,162.212.156.148,43917,53
1038,1521397356.036286,DNS,324,162.212.156.148,10.0.2.15,53,43917
1039,1521397356.050774,DNS,391,10.0.2.15,162.212.156.148,43917,53
1040,1521397356.050854,DNS,324,162.212.156.148,10.0.2.15,53,43917
1041,1521397356.06419,DNS,329,10.0.2.15,162.212.156.148,43917,53
1042,1521397356.064251,DNS,324,162.212.156.148,10.0.2.15,53,43917
1043,1521397356.078483,DNS,329,10.0.2.15,162.212.156.148,43917,53
1044,1521397356.078548,DNS,324,162.212.156.148,10.0.2.15,53,43917
1045,1521397356.092859,DNS,329,10.0.2.15,162.212.156.148,43917,53
1046,1521397356.092922,DNS,225,162.212.156.148,10.0.2.15,53,43917
1047,1521397356.128511,DNS,230,10.0.2.15,162.212.156.148,43917,53
1048,1521397356.128693,DNS,324,162.212.156.148,10.0.2.15,53,43917
1049,1521397356.144048,DNS,329,10.0.2.15,162.212.156.148,43917,53
1050,1521397356.14414,DNS,324,162.212.156.148,10.0.2.15,53,43917
1051,1521397356.158259,DNS,391,10.0.2.15,162.212.156.148,43917,53
1052,1521397356.158344,DNS,324,162.212.156.148,10.0.2.15,53,43917
1053,1521397356.171945,DNS,329,10.0.2.15,162.212.156.148,43917,53
1054,1521397356.172011,DNS,324,162.212.156.148,10.0.2.15,53,43917
1055,1521397356.18591,DNS,329,10.0.2.15,162.212.156.148,43917,53
1056,1521397356.185983,DNS,324,162.212.156.148,10.0.2.15,53,43917
1057,1521397356.202458,DNS,329,10.0.2.15,162.212.156.148,43917,53
1058,1521397356.202535,DNS,225,162.212.156.148,10.0.2.15,53,43917
1059,1521397356.237514,DNS,230,10.0.2.15,162.212.156.148,43917,53
1060,1521397356.237702,DNS,324,162.212.156.148,10.0.2.15,53,43917
1061,1521397356.253059,DNS,329,10.0.2.15,162.212.156.148,43917,53
1062,1521397356.253121,DNS,324,162.212.156.148,10.0.2.15,53,43917
1063,1521397356.270303,DNS,391,10.0.2.15,162.212.156.148,43917,53
1064,1521397356.270379,DNS,324,162.212.156.148,10.0.2.15,53,43917
1065,1521397356.283982,DNS,329,10.0.2.15,162.212.156.148,43917,53
1066,1521397356.284119,DNS,324,162.212.156.148,10.0.2.15,53,43917
1067,1521397356.297684,DNS,329,10.0.2.15,162.212.156.148,43917,53
1068,1521397356.297744,DNS,324,162.212.156.148,10.0.2.15,53,43917
1069,1521397356.313468,DNS,329,10.0.2.15,162.212.156.148,43917,53
1070,1521397356.313544,DNS,225,162.212.156.148,10.0.2.15,53,43917
1071,1521397356.347721,DNS,230,10.0.2.15,162.212.156.148,43917,53
1072,1521397356.34793,DNS,324,162.212.156.148,10.0.2.15,53,43917
1073,1521397356.361793,DNS,329,10.0.2.15,162.212.156.148,43917,53
1074,1521397356.361931,DNS,324,162.212.156.148,10.0.2.15,53,43917
1075,1521397356.37789,DNS,392,10.0.2.15,162.212.156.148,43917,53
1076,1521397356.37797,DNS,324,162.212.156.148,10.0.2.15,53,43917
1077,1521397356.394114,DNS,329,10.0.2.15,162.212.156.148,43917,53
1078,1521397356.394185,DNS,324,162.212.156.148,10.0.2.15,53,43917
1079,1521397356.407857,DNS,329,10.0.2.15,162.212.156.148,43917,53
1080,1521397356.407947,DNS,324,162.212.156.148,10.0.2.15,53,43917
1081,1521397356.421739,DNS,329,10.0.2.15,162.212.156.148,43917,53
1082,1521397356.421803,DNS,225,162.212.156.148,10.0.2.15,53,43917
1083,1521397356.455437,DNS,230,10.0.2.15,162.212.156.148,43917,53
1084,1521397356.455692,DNS,324,162.212.156.148,10.0.2.15,53,43917
1085,1521397356.470627,DNS,329,10.0.2.15,162.212.156.148,43917,53
1086,1521397356.470695,DNS,324,162.212.156.148,10.0.2.15,53,43917
1087,1521397356.484635,DNS,392,10.0.2.15,162.212.156.148,43917,53
1088,1521397356.484868,DNS,324,162.212.156.148,10.0.2.15,53,43917
1089,1521397356.499031,DNS,329,10.0.2.15,162.212.156.148,43917,53
1090,1521397356.499101,DNS,324,162.212.156.148,10.0.2.15,53,43917
1091,1521397356.514689,DNS,329,10.0.2.15,162.212.156.148,43917,53
1092,1521397356.514746,DNS,324,162.212.156.148,10.0.2.15,53,43917
1093,1521397356.528729,DNS,329,10.0.2.15,162.212.156.148,43917,53
1094,1521397356.528797,DNS,225,162.212.156.148,10.0.2.15,53,43917
1095,1521397356.565294,DNS,230,10.0.2.15,162.212.156.148,43917,53
1096,1521397356.56548,DNS,324,162.212.156.148,10.0.2.15,53,43917
1097,1521397356.58646,DNS,392,10.0.2.15,162.212.156.148,43917,53
1098,1521397356.586549,DNS,324,162.212.156.148,10.0.2.15,53,43917
1099,1521397356.600588,DNS,329,10.0.2.15,162.212.156.148,43917,53
1100,1521397356.600646,DNS,324,162.212.156.148,10.0.2.15,53,43917
1101,1521397356.613952,DNS,329,10.0.2.15,162.212.156.148,43917,53
1102,1521397356.614009,DNS,324,162.212.156.148,10.0.2.15,53,43917
1103,1521397356.629567,DNS,329,10.0.2.15,162.212.156.148,43917,53
1104,1521397356.629628,DNS,324,162.212.156.148,10.0.2.15,53,43917
1105,1521397356.642364,DNS,329,10.0.2.15,162.212.156.148,43917,53
1106,1521397356.642424,DNS,225,162.212.156.148,10.0.2.15,53,43917
1107,1521397356.677035,DNS,230,10.0.2.15,162.212.156.148,43917,53
1108,1521397356.677219,DNS,324,162.212.156.148,10.0.2.15,53,43917
1109,1521397356.691456,DNS,329,10.0.2.15,162.212.156.148,43917,53
1110,1521397356.691534,DNS,324,162.212.156.148,10.0.2.15,53,43917
1111,1521397356.70525,DNS,392,10.0.2.15,162.212.156.148,43917,53
1112,1521397356.705333,DNS,324,162.212.156.148,10.0.2.15,53,43917
1113,1521397356.719972,DNS,329,10.0.2.15,162.212.156.148,43917,53
1114,1521397356.720032,DNS,324,162.212.156.148,10.0.2.15,53,43917
1115,1521397356.734324,DNS,329,10.0.2.15,162.212.156.148,43917,53
1116,1521397356.734383,DNS,324,162.212.156.148,10.0.2.15,53,43917
1117,1521397356.750892,DNS,329,10.0.2.15,162.212.156.148,43917,53
1118,1521397356.750955,DNS,225,162.212.156.148,10.0.2.15,53,43917
1119,1521397356.786935,DNS,230,10.0.2.15,162.212.156.148,43917,53
1120,1521397356.787121,DNS,324,162.212.156.148,10.0.2.15,53,43917
1121,1521397356.802609,DNS,329,10.0.2.15,162.212.156.148,43917,53
1122,1521397356.802686,DNS,324,162.212.156.148,10.0.2.15,53,43917
1123,1521397356.823033,DNS,392,10.0.2.15,162.212.156.148,43917,53
1124,1521397356.823112,DNS,324,162.212.156.148,10.0.2.15,53,43917
